Time,Position_X,Position_Y,Position_Z,Orientation_W,Orientation_X,Orientation_Y,Orientation_Z,Velocity_X,Velocity_Y,Velocity_Z,AngularVelocity_X,AngularVelocity_Y,AngularVelocity_Z,SemiMajorAxis,Eccentricity,Inclination,RAAN,ArgumentOfPeriapsis,MeanAnomaly,DeltaV
49.9,-1596.79,-6788.28,745.2,1,0,0,0,-1.02551,0.639118,7.43764,0,0,0,7006.26,0.0537794,98.7,257.7,272.027,94.1442,0
50,-1597,-6788.15,746.687,1,0,0,0,-1.02532,0.639903,7.43755,0,0,0,7006.34,0.0538864,98.7,257.7,272.035,94.1482,0
50.1,-1597.2,-6788.02,748.175,1,0,0,0,-1.02514,0.640687,7.43746,0,0,0,7006.43,0.0539934,98.7,257.7,272.043,94.1523,0
50.2,-1597.41,-6787.89,749.662,1,0,0,0,-1.02495,0.641472,7.43738,0,0,0,7006.51,0.0541004,98.7,257.7,272.051,94.1563,0
50.3,-1597.61,-6787.76,751.15,1,0,0,0,-1.02477,0.642256,7.43729,0,0,0,7006.59,0.0542074,98.7,257.7,272.06,94.1603,0
50.4,-1597.82,-6787.63,752.637,1,0,0,0,-1.02458,0.64304,7.4372,0,0,0,7006.67,0.0543144,98.7,257.7,272.068,94.1644,0
50.5,-1598.02,-6787.51,754.125,1,0,0,0,-1.0244,0.643824,7.43712,0,0,0,7006.75,0.0544213,98.7,257.7,272.076,94.1685,0
50.6,-1598.23,-6787.38,755.612,1,0,0,0,-1.02421,0.644608,7.43703,0,0,0,7006.83,0.0545283,98.7,257.7,272.084,94.1726,0
50.7,-1598.43,-6787.25,757.1,1,0,0,0,-1.02403,0.645392,7.43694,0,0,0,7006.92,0.0546353,98.7,257.7,272.093,94.1766,0
50.8,-1598.64,-6787.12,758.587,1,0,0,0,-1.02385,0.646177,7.43685,0,0,0,7007,0.0547423,98.7,257.7,272.101,94.1807,0
50.9,-1598.84,-6786.99,760.074,1,0,0,0,-1.02366,0.646961,7.43677,0,0,0,7007.08,0.0548493,98.7,257.7,272.109,94.1848,0
51,-1599.05,-6786.86,761.562,1,0,0,0,-1.02348,0.647745,7.43668,0,0,0,7007.16,0.0549562,98.7,257.7,272.117,94.1889,0
51.1,-1599.25,-6786.73,763.049,1,0,0,0,-1.02329,0.648528,7.43659,0,0,0,7007.25,0.0550632,98.7,257.7,272.125,94.193,0
51.2,-1599.46,-6786.6,764.536,1,0,0,0,-1.02311,0.649312,7.4365,0,0,0,7007.33,0.0551702,98.7,257.7,272.133,94.1972,0
51.3,-1599.66,-6786.47,766.023,1,0,0,0,-1.02292,0.650096,7.43641,0,0,0,7007.41,0.0552771,98.7,257.7,272.142,94.2013,0
51.4,-1599.87,-6786.34,767.511,1,0,0,0,-1.02274,0.65088,7.43633,0,0,0,7007.49,0.0553841,98.7,257.7,272.15,94.2054,0
51.5,-1600.07,-6786.21,768.998,1,0,0,0,-1.02255,0.651664,7.43624,0,0,0,7007.58,0.055491,98.7,257.7,272.158,94.2096,0
51.6,-1600.28,-6786.08,770.485,1,0,0,0,-1.02237,0.652447,7.43615,0,0,0,7007.66,0.055598,98.7,257.7,272.166,94.2137,0
51.7,-1600.48,-6785.95,771.972,1,0,0,0,-1.02218,0.653231,7.43606,0,0,0,7007.75,0.055705,98.7,257.7,272.174,94.2179,0
51.8,-1600.68,-6785.82,773.46,1,0,0,0,-1.022,0.654015,7.43597,0,0,0,7007.83,0.0558119,98.7,257.7,272.182,94.2221,0
51.9,-1600.89,-6785.69,774.947,1,0,0,0,-1.02181,0.654798,7.43588,0,0,0,7007.91,0.0559188,98.7,257.7,272.19,94.2262,0
52,-1601.09,-6785.56,776.434,1,0,0,0,-1.02163,0.655582,7.43579,0,0,0,7008,0.0560258,98.7,257.7,272.198,94.2304,0
52.1,-1601.3,-6785.42,777.921,1,0,0,0,-1.02144,0.656365,7.4357,0,0,0,7008.08,0.0561327,98.7,257.7,272.207,94.2346,0
52.2,-1601.5,-6785.29,779.408,1,0,0,0,-1.02126,0.657149,7.43561,0,0,0,7008.17,0.0562397,98.7,257.7,272.215,94.2388,0
52.3,-1601.71,-6785.16,780.895,1,0,0,0,-1.02107,0.657932,7.43552,0,0,0,7008.25,0.0563466,98.7,257.7,272.223,94.243,0
52.4,-1601.91,-6785.03,782.382,1,0,0,0,-1.02089,0.658716,7.43543,0,0,0,7008.34,0.0564535,98.7,257.7,272.231,94.2472,0
52.5,-1602.11,-6784.9,783.87,1,0,0,0,-1.0207,0.659499,7.43534,0,0,0,7008.42,0.0565604,98.7,257.7,272.239,94.2514,0
52.6,-1602.32,-6784.77,785.357,1,0,0,0,-1.02052,0.660282,7.43525,0,0,0,7008.51,0.0566674,98.7,257.7,272.247,94.2557,0
52.7,-1602.52,-6784.63,786.844,1,0,0,0,-1.02033,0.661066,7.43516,0,0,0,7008.59,0.0567743,98.7,257.7,272.255,94.2599,0
52.8,-1602.73,-6784.5,788.331,1,0,0,0,-1.02015,0.661849,7.43507,0,0,0,7008.68,0.0568812,98.7,257.7,272.263,94.2641,0
52.9,-1602.93,-6784.37,789.818,1,0,0,0,-1.01996,0.662632,7.43498,0,0,0,7008.76,0.0569881,98.7,257.7,272.271,94.2684,0
53,-1603.13,-6784.24,791.305,1,0,0,0,-1.01978,0.663415,7.43489,0,0,0,7008.85,0.057095,98.7,257.7,272.279,94.2727,0
53.1,-1603.34,-6784.1,792.792,1,0,0,0,-1.01959,0.664198,7.4348,0,0,0,7008.93,0.0572019,98.7,257.7,272.287,94.2769,0
53.2,-1603.54,-6783.97,794.278,1,0,0,0,-1.01941,0.664981,7.4347,0,0,0,7009.02,0.0573088,98.7,257.7,272.295,94.2812,0
53.3,-1603.75,-6783.84,795.765,1,0,0,0,-1.01922,0.665764,7.43461,0,0,0,7009.11,0.0574157,98.7,257.7,272.303,94.2855,0
53.4,-1603.95,-6783.7,797.252,1,0,0,0,-1.01904,0.666547,7.43452,0,0,0,7009.19,0.0575226,98.7,257.7,272.311,94.2897,0
53.5,-1604.15,-6783.57,798.739,1,0,0,0,-1.01885,0.66733,7.43443,0,0,0,7009.28,0.0576295,98.7,257.7,272.319,94.294,0
53.6,-1604.36,-6783.44,800.226,1,0,0,0,-1.01867,0.668113,7.43434,0,0,0,7009.37,0.0577364,98.7,257.7,272.327,94.2983,0
53.7,-1604.56,-6783.3,801.713,1,0,0,0,-1.01848,0.668896,7.43424,0,0,0,7009.45,0.0578433,98.7,257.7,272.335,94.3026,0
53.8,-1604.76,-6783.17,803.2,1,0,0,0,-1.0183,0.669678,7.43415,0,0,0,7009.54,0.0579502,98.7,257.7,272.343,94.3069,0
53.9,-1604.97,-6783.03,804.687,1,0,0,0,-1.01811,0.670461,7.43406,0,0,0,7009.63,0.058057,98.7,257.7,272.351,94.3113,0
54,-1605.17,-6782.9,806.173,1,0,0,0,-1.01793,0.671244,7.43397,0,0,0,7009.71,0.0581639,98.7,257.7,272.359,94.3156,0
54.1,-1605.38,-6782.77,807.66,1,0,0,0,-1.01774,0.672026,7.43387,0,0,0,7009.8,0.0582708,98.7,257.7,272.367,94.3199,0
54.2,-1605.58,-6782.63,809.147,1,0,0,0,-1.01756,0.672809,7.43378,0,0,0,7009.89,0.0583777,98.7,257.7,272.375,94.3242,0
54.3,-1605.78,-6782.5,810.634,1,0,0,0,-1.01737,0.673591,7.43369,0,0,0,7009.98,0.0584845,98.7,257.7,272.383,94.3286,0
54.4,-1605.99,-6782.36,812.12,1,0,0,0,-1.01719,0.674374,7.43359,0,0,0,7010.07,0.0585914,98.7,257.7,272.391,94.3329,0
54.5,-1606.19,-6782.23,813.607,1,0,0,0,-1.017,0.675156,7.4335,0,0,0,7010.15,0.0586982,98.7,257.7,272.399,94.3373,0
54.6,-1606.39,-6782.09,815.094,1,0,0,0,-1.01682,0.675939,7.43341,0,0,0,7010.24,0.0588051,98.7,257.7,272.407,94.3416,0
54.7,-1606.6,-6781.96,816.58,1,0,0,0,-1.01663,0.676721,7.43331,0,0,0,7010.33,0.058912,98.7,257.7,272.415,94.346,0
54.8,-1606.8,-6781.82,818.067,1,0,0,0,-1.01645,0.677503,7.43322,0,0,0,7010.42,0.0590188,98.7,257.7,272.422,94.3504,0
54.9,-1607,-6781.69,819.554,1,0,0,0,-1.01626,0.678286,7.43312,0,0,0,7010.51,0.0591257,98.7,257.7,272.43,94.3548,0
55,-1607.21,-6781.55,821.04,1,0,0,0,-1.01607,0.679068,7.43303,0,0,0,7010.6,0.0592325,98.7,257.7,272.438,94.3592,0
55.1,-1607.41,-6781.41,822.527,1,0,0,0,-1.01589,0.67985,7.43293,0,0,0,7010.69,0.0593393,98.7,257.7,272.446,94.3635,0
55.2,-1607.61,-6781.28,824.013,1,0,0,0,-1.0157,0.680632,7.43284,0,0,0,7010.78,0.0594462,98.7,257.7,272.454,94.3679,0
55.3,-1607.81,-6781.14,825.5,1,0,0,0,-1.01552,0.681414,7.43274,0,0,0,7010.86,0.059553,98.7,257.7,272.462,94.3724,0
55.4,-1608.02,-6781,826.986,1,0,0,0,-1.01533,0.682196,7.43265,0,0,0,7010.95,0.0596598,98.7,257.7,272.47,94.3768,0
55.5,-1608.22,-6780.87,828.473,1,0,0,0,-1.01515,0.682978,7.43255,0,0,0,7011.04,0.0597667,98.7,257.7,272.478,94.3812,0
55.6,-1608.42,-6780.73,829.959,1,0,0,0,-1.01496,0.68376,7.43246,0,0,0,7011.13,0.0598735,98.7,257.7,272.485,94.3856,0
55.7,-1608.63,-6780.59,831.446,1,0,0,0,-1.01478,0.684542,7.43236,0,0,0,7011.22,0.0599803,98.7,257.7,272.493,94.39,0
55.8,-1608.83,-6780.46,832.932,1,0,0,0,-1.01459,0.685324,7.43227,0,0,0,7011.31,0.0600871,98.7,257.7,272.501,94.3945,0
55.9,-1609.03,-6780.32,834.419,1,0,0,0,-1.01441,0.686106,7.43217,0,0,0,7011.4,0.0601939,98.7,257.7,272.509,94.3989,0
56,-1609.24,-6780.18,835.905,1,0,0,0,-1.01422,0.686888,7.43207,0,0,0,7011.5,0.0603007,98.7,257.7,272.517,94.4034,0
56.1,-1609.44,-6780.05,837.392,1,0,0,0,-1.01403,0.687669,7.43198,0,0,0,7011.59,0.0604075,98.7,257.7,272.525,94.4078,0
56.2,-1609.64,-6779.91,838.878,1,0,0,0,-1.01385,0.688451,7.43188,0,0,0,7011.68,0.0605144,98.7,257.7,272.532,94.4123,0
56.3,-1609.84,-6779.77,840.364,1,0,0,0,-1.01366,0.689233,7.43178,0,0,0,7011.77,0.0606212,98.7,257.7,272.54,94.4167,0
56.4,-1610.05,-6779.63,841.851,1,0,0,0,-1.01348,0.690014,7.43169,0,0,0,7011.86,0.0607279,98.7,257.7,272.548,94.4212,0
56.5,-1610.25,-6779.49,843.337,1,0,0,0,-1.01329,0.690796,7.43159,0,0,0,7011.95,0.0608347,98.7,257.7,272.556,94.4257,0
56.6,-1610.45,-6779.36,844.823,1,0,0,0,-1.01311,0.691577,7.43149,0,0,0,7012.04,0.0609415,98.7,257.7,272.564,94.4302,0
56.7,-1610.65,-6779.22,846.31,1,0,0,0,-1.01292,0.692359,7.4314,0,0,0,7012.13,0.0610483,98.7,257.7,272.571,94.4346,0
56.8,-1610.86,-6779.08,847.796,1,0,0,0,-1.01274,0.69314,7.4313,0,0,0,7012.23,0.0611551,98.7,257.7,272.579,94.4391,0
56.9,-1611.06,-6778.94,849.282,1,0,0,0,-1.01255,0.693921,7.4312,0,0,0,7012.32,0.0612619,98.7,257.7,272.587,94.4436,0
57,-1611.26,-6778.8,850.768,1,0,0,0,-1.01236,0.694703,7.4311,0,0,0,7012.41,0.0613686,98.7,257.7,272.595,94.4481,0
57.1,-1611.46,-6778.66,852.255,1,0,0,0,-1.01218,0.695484,7.431,0,0,0,7012.5,0.0614754,98.7,257.7,272.603,94.4527,0
57.2,-1611.67,-6778.52,853.741,1,0,0,0,-1.01199,0.696265,7.43091,0,0,0,7012.59,0.0615822,98.7,257.7,272.61,94.4572,0
57.3,-1611.87,-6778.38,855.227,1,0,0,0,-1.01181,0.697046,7.43081,0,0,0,7012.69,0.061689,98.7,257.7,272.618,94.4617,0
57.4,-1612.07,-6778.24,856.713,1,0,0,0,-1.01162,0.697827,7.43071,0,0,0,7012.78,0.0617957,98.7,257.7,272.626,94.4662,0
57.5,-1612.27,-6778.1,858.199,1,0,0,0,-1.01144,0.698608,7.43061,0,0,0,7012.87,0.0619025,98.7,257.7,272.634,94.4707,0
57.6,-1612.48,-6777.96,859.685,1,0,0,0,-1.01125,0.699389,7.43051,0,0,0,7012.97,0.0620092,98.7,257.7,272.641,94.4753,0
57.7,-1612.68,-6777.82,861.171,1,0,0,0,-1.01106,0.70017,7.43041,0,0,0,7013.06,0.062116,98.7,257.7,272.649,94.4798,0
57.8,-1612.88,-6777.68,862.657,1,0,0,0,-1.01088,0.700951,7.43031,0,0,0,7013.15,0.0622227,98.7,257.7,272.657,94.4844,0
57.9,-1613.08,-6777.54,864.143,1,0,0,0,-1.01069,0.701732,7.43021,0,0,0,7013.25,0.0623295,98.7,257.7,272.664,94.4889,0
58,-1613.28,-6777.4,865.629,1,0,0,0,-1.01051,0.702513,7.43012,0,0,0,7013.34,0.0624362,98.7,257.7,272.672,94.4935,0
58.1,-1613.49,-6777.26,867.115,1,0,0,0,-1.01032,0.703294,7.43002,0,0,0,7013.43,0.0625429,98.7,257.7,272.68,94.4981,0
58.2,-1613.69,-6777.12,868.601,1,0,0,0,-1.01013,0.704074,7.42992,0,0,0,7013.53,0.0626497,98.7,257.7,272.688,94.5026,0
58.3,-1613.89,-6776.98,870.087,1,0,0,0,-1.00995,0.704855,7.42982,0,0,0,7013.62,0.0627564,98.7,257.7,272.695,94.5072,0
58.4,-1614.09,-6776.84,871.573,1,0,0,0,-1.00976,0.705636,7.42972,0,0,0,7013.72,0.0628631,98.7,257.7,272.703,94.5118,0
58.5,-1614.29,-6776.7,873.059,1,0,0,0,-1.00958,0.706416,7.42961,0,0,0,7013.81,0.0629699,98.7,257.7,272.711,94.5164,0
58.6,-1614.5,-6776.56,874.545,1,0,0,0,-1.00939,0.707197,7.42951,0,0,0,7013.91,0.0630766,98.7,257.7,272.718,94.5209,0
58.7,-1614.7,-6776.41,876.031,1,0,0,0,-1.00921,0.707977,7.42941,0,0,0,7014,0.0631833,98.7,257.7,272.726,94.5255,0
58.8,-1614.9,-6776.27,877.517,1,0,0,0,-1.00902,0.708758,7.42931,0,0,0,7014.1,0.06329,98.7,257.7,272.734,94.5301,0
58.9,-1615.1,-6776.13,879.003,1,0,0,0,-1.00883,0.709538,7.42921,0,0,0,7014.19,0.0633967,98.7,257.7,272.741,94.5347,0
59,-1615.3,-6775.99,880.489,1,0,0,0,-1.00865,0.710319,7.42911,0,0,0,7014.29,0.0635034,98.7,257.7,272.749,94.5394,0
59.1,-1615.51,-6775.85,881.974,1,0,0,0,-1.00846,0.711099,7.42901,0,0,0,7014.38,0.0636101,98.7,257.7,272.757,94.544,0
59.2,-1615.71,-6775.7,883.46,1,0,0,0,-1.00828,0.711879,7.42891,0,0,0,7014.48,0.0637168,98.7,257.7,272.764,94.5486,0
59.3,-1615.91,-6775.56,884.946,1,0,0,0,-1.00809,0.712659,7.42881,0,0,0,7014.57,0.0638235,98.7,257.7,272.772,94.5532,0
59.4,-1616.11,-6775.42,886.432,1,0,0,0,-1.0079,0.713439,7.4287,0,0,0,7014.67,0.0639302,98.7,257.7,272.78,94.5578,0
59.5,-1616.31,-6775.28,887.917,1,0,0,0,-1.00772,0.71422,7.4286,0,0,0,7014.77,0.0640369,98.7,257.7,272.787,94.5625,0
59.6,-1616.51,-6775.13,889.403,1,0,0,0,-1.00753,0.715,7.4285,0,0,0,7014.86,0.0641436,98.7,257.7,272.795,94.5671,0
59.7,-1616.71,-6774.99,890.889,1,0,0,0,-1.00734,0.71578,7.4284,0,0,0,7014.96,0.0642502,98.7,257.7,272.802,94.5718,0
59.8,-1616.92,-6774.85,892.374,1,0,0,0,-1.00716,0.71656,7.42829,0,0,0,7015.06,0.0643569,98.7,257.7,272.81,94.5764,0
59.9,-1617.12,-6774.7,893.86,1,0,0,0,-1.00697,0.71734,7.42819,0,0,0,7015.15,0.0644636,98.7,257.7,272.818,94.5811,0
60,-1617.32,-6774.56,895.346,1,0,0,0,-1.00679,0.718119,7.42809,0,0,0,7015.25,0.0645703,98.7,257.7,272.825,94.5857,0
60.1,-1617.52,-6774.42,896.831,1,0,0,0,-1.0066,0.718899,7.42799,0,0,0,7015.35,0.0646769,98.7,257.7,272.833,94.5904,0
60.2,-1617.72,-6774.27,898.317,1,0,0,0,-1.00641,0.719679,7.42788,0,0,0,7015.44,0.0647836,98.7,257.7,272.84,94.5951,0
60.3,-1617.92,-6774.13,899.802,1,0,0,0,-1.00623,0.720459,7.42778,0,0,0,7015.54,0.0648902,98.7,257.7,272.848,94.5997,0
60.4,-1618.12,-6773.98,901.288,1,0,0,0,-1.00604,0.721238,7.42768,0,0,0,7015.64,0.0649969,98.7,257.7,272.856,94.6044,0
60.5,-1618.33,-6773.84,902.773,1,0,0,0,-1.00586,0.722018,7.42757,0,0,0,7015.74,0.0651035,98.7,257.7,272.863,94.6091,0
60.6,-1618.53,-6773.69,904.259,1,0,0,0,-1.00567,0.722797,7.42747,0,0,0,7015.83,0.0652102,98.7,257.7,272.871,94.6138,0
60.7,-1618.73,-6773.55,905.744,1,0,0,0,-1.00548,0.723577,7.42736,0,0,0,7015.93,0.0653168,98.7,257.7,272.878,94.6185,0
60.8,-1618.93,-6773.4,907.23,1,0,0,0,-1.0053,0.724356,7.42726,0,0,0,7016.03,0.0654235,98.7,257.7,272.886,94.6232,0
60.9,-1619.13,-6773.26,908.715,1,0,0,0,-1.00511,0.725136,7.42716,0,0,0,7016.13,0.0655301,98.7,257.7,272.893,94.6279,0
61,-1619.33,-6773.11,910.201,1,0,0,0,-1.00492,0.725915,7.42705,0,0,0,7016.23,0.0656367,98.7,257.7,272.901,94.6326,0
61.1,-1619.53,-6772.97,911.686,1,0,0,0,-1.00474,0.726695,7.42695,0,0,0,7016.33,0.0657434,98.7,257.7,272.909,94.6373,0
61.2,-1619.73,-6772.82,913.171,1,0,0,0,-1.00455,0.727474,7.42684,0,0,0,7016.42,0.06585,98.7,257.7,272.916,94.642,0
61.3,-1619.93,-6772.68,914.657,1,0,0,0,-1.00436,0.728253,7.42674,0,0,0,7016.52,0.0659566,98.7,257.7,272.924,94.6467,0
61.4,-1620.13,-6772.53,916.142,1,0,0,0,-1.00418,0.729032,7.42663,0,0,0,7016.62,0.0660632,98.7,257.7,272.931,94.6514,0
61.5,-1620.33,-6772.39,917.627,1,0,0,0,-1.00399,0.729811,7.42653,0,0,0,7016.72,0.0661698,98.7,257.7,272.939,94.6562,0
61.6,-1620.54,-6772.24,919.113,1,0,0,0,-1.00381,0.73059,7.42642,0,0,0,7016.82,0.0662765,98.7,257.7,272.946,94.6609,0
61.7,-1620.74,-6772.09,920.598,1,0,0,0,-1.00362,0.731369,7.42631,0,0,0,7016.92,0.0663831,98.7,257.7,272.954,94.6656,0
61.8,-1620.94,-6771.95,922.083,1,0,0,0,-1.00343,0.732148,7.42621,0,0,0,7017.02,0.0664897,98.7,257.7,272.961,94.6704,0
61.9,-1621.14,-6771.8,923.568,1,0,0,0,-1.00325,0.732927,7.4261,0,0,0,7017.12,0.0665963,98.7,257.7,272.969,94.6751,0
62,-1621.34,-6771.65,925.054,1,0,0,0,-1.00306,0.733706,7.426,0,0,0,7017.22,0.0667029,98.7,257.7,272.976,94.6799,0
62.1,-1621.54,-6771.51,926.539,1,0,0,0,-1.00287,0.734485,7.42589,0,0,0,7017.32,0.0668094,98.7,257.7,272.984,94.6846,0
62.2,-1621.74,-6771.36,928.024,1,0,0,0,-1.00269,0.735264,7.42578,0,0,0,7017.42,0.066916,98.7,257.7,272.991,94.6894,0
62.3,-1621.94,-6771.21,929.509,1,0,0,0,-1.0025,0.736043,7.42568,0,0,0,7017.52,0.0670226,98.7,257.7,272.999,94.6941,0
62.4,-1622.14,-6771.07,930.994,1,0,0,0,-1.00231,0.736821,7.42557,0,0,0,7017.62,0.0671292,98.7,257.7,273.006,94.6989,0
62.5,-1622.34,-6770.92,932.479,1,0,0,0,-1.00213,0.7376,7.42546,0,0,0,7017.72,0.0672358,98.7,257.7,273.014,94.7037,0
62.6,-1622.54,-6770.77,933.964,1,0,0,0,-1.00194,0.738378,7.42536,0,0,0,7017.83,0.0673423,98.7,257.7,273.021,94.7084,0
62.7,-1622.74,-6770.62,935.449,1,0,0,0,-1.00175,0.739157,7.42525,0,0,0,7017.93,0.0674489,98.7,257.7,273.029,94.7132,0
62.8,-1622.94,-6770.47,936.934,1,0,0,0,-1.00157,0.739935,7.42514,0,0,0,7018.03,0.0675555,98.7,257.7,273.036,94.718,0
62.9,-1623.14,-6770.33,938.419,1,0,0,0,-1.00138,0.740714,7.42503,0,0,0,7018.13,0.067662,98.7,257.7,273.044,94.7228,0
63,-1623.34,-6770.18,939.904,1,0,0,0,-1.00119,0.741492,7.42492,0,0,0,7018.23,0.0677686,98.7,257.7,273.051,94.7276,0
63.1,-1623.54,-6770.03,941.389,1,0,0,0,-1.00101,0.74227,7.42482,0,0,0,7018.33,0.0678751,98.7,257.7,273.059,94.7324,0
63.2,-1623.74,-6769.88,942.874,1,0,0,0,-1.00082,0.743049,7.42471,0,0,0,7018.44,0.0679817,98.7,257.7,273.066,94.7372,0
63.3,-1623.94,-6769.73,944.359,1,0,0,0,-1.00063,0.743827,7.4246,0,0,0,7018.54,0.0680882,98.7,257.7,273.073,94.742,0
63.4,-1624.14,-6769.58,945.844,1,0,0,0,-1.00045,0.744605,7.42449,0,0,0,7018.64,0.0681948,98.7,257.7,273.081,94.7468,0
63.5,-1624.34,-6769.43,947.329,1,0,0,0,-1.00026,0.745383,7.42438,0,0,0,7018.74,0.0683013,98.7,257.7,273.088,94.7516,0
63.6,-1624.54,-6769.29,948.814,1,0,0,0,-1.00007,0.746161,7.42427,0,0,0,7018.85,0.0684078,98.7,257.7,273.096,94.7564,0
63.7,-1624.74,-6769.14,950.299,1,0,0,0,-0.999888,0.746939,7.42416,0,0,0,7018.95,0.0685144,98.7,257.7,273.103,94.7612,0
63.8,-1624.94,-6768.99,951.784,1,0,0,0,-0.999701,0.747717,7.42406,0,0,0,7019.05,0.0686209,98.7,257.7,273.111,94.766,0
63.9,-1625.14,-6768.84,953.268,1,0,0,0,-0.999514,0.748495,7.42395,0,0,0,7019.15,0.0687274,98.7,257.7,273.118,94.7709,0
64,-1625.34,-6768.69,954.753,1,0,0,0,-0.999328,0.749273,7.42384,0,0,0,7019.26,0.0688339,98.7,257.7,273.125,94.7757,0
64.1,-1625.54,-6768.54,956.238,1,0,0,0,-0.999141,0.750051,7.42373,0,0,0,7019.36,0.0689404,98.7,257.7,273.133,94.7805,0
64.2,-1625.74,-6768.39,957.723,1,0,0,0,-0.998954,0.750829,7.42362,0,0,0,7019.47,0.069047,98.7,257.7,273.14,94.7854,0
64.3,-1625.94,-6768.24,959.207,1,0,0,0,-0.998767,0.751606,7.42351,0,0,0,7019.57,0.0691535,98.7,257.7,273.148,94.7902,0
64.4,-1626.14,-6768.09,960.692,1,0,0,0,-0.998581,0.752384,7.4234,0,0,0,7019.67,0.06926,98.7,257.7,273.155,94.7951,0
64.5,-1626.34,-6767.94,962.177,1,0,0,0,-0.998394,0.753161,7.42329,0,0,0,7019.78,0.0693665,98.7,257.7,273.163,94.7999,0
64.6,-1626.54,-6767.78,963.661,1,0,0,0,-0.998207,0.753939,7.42318,0,0,0,7019.88,0.069473,98.7,257.7,273.17,94.8048,0
64.7,-1626.74,-6767.63,965.146,1,0,0,0,-0.99802,0.754716,7.42307,0,0,0,7019.99,0.0695794,98.7,257.7,273.177,94.8096,0
64.8,-1626.94,-6767.48,966.63,1,0,0,0,-0.997833,0.755494,7.42295,0,0,0,7020.09,0.0696859,98.7,257.7,273.185,94.8145,0
64.9,-1627.14,-6767.33,968.115,1,0,0,0,-0.997646,0.756271,7.42284,0,0,0,7020.2,0.0697924,98.7,257.7,273.192,94.8193,0
65,-1627.34,-6767.18,969.6,1,0,0,0,-0.997459,0.757049,7.42273,0,0,0,7020.3,0.0698989,98.7,257.7,273.199,94.8242,0
65.1,-1627.54,-6767.03,971.084,1,0,0,0,-0.997272,0.757826,7.42262,0,0,0,7020.41,0.0700054,98.7,257.7,273.207,94.8291,0
65.2,-1627.74,-6766.88,972.569,1,0,0,0,-0.997085,0.758603,7.42251,0,0,0,7020.51,0.0701118,98.7,257.7,273.214,94.8339,0
65.3,-1627.94,-6766.72,974.053,1,0,0,0,-0.996899,0.75938,7.4224,0,0,0,7020.62,0.0702183,98.7,257.7,273.222,94.8388,0
65.4,-1628.14,-6766.57,975.538,1,0,0,0,-0.996712,0.760157,7.42229,0,0,0,7020.72,0.0703248,98.7,257.7,273.229,94.8437,0
65.5,-1628.34,-6766.42,977.022,1,0,0,0,-0.996525,0.760935,7.42217,0,0,0,7020.83,0.0704312,98.7,257.7,273.236,94.8486,0
65.6,-1628.54,-6766.27,978.506,1,0,0,0,-0.996338,0.761712,7.42206,0,0,0,7020.93,0.0705377,98.7,257.7,273.244,94.8535,0
65.7,-1628.73,-6766.12,979.991,1,0,0,0,-0.996151,0.762489,7.42195,0,0,0,7021.04,0.0706441,98.7,257.7,273.251,94.8584,0
65.8,-1628.93,-6765.96,981.475,1,0,0,0,-0.995964,0.763265,7.42184,0,0,0,7021.15,0.0707506,98.7,257.7,273.258,94.8633,0
65.9,-1629.13,-6765.81,982.96,1,0,0,0,-0.995777,0.764042,7.42172,0,0,0,7021.25,0.070857,98.7,257.7,273.266,94.8682,0
66,-1629.33,-6765.66,984.444,1,0,0,0,-0.99559,0.764819,7.42161,0,0,0,7021.36,0.0709635,98.7,257.7,273.273,94.8731,0
66.1,-1629.53,-6765.5,985.928,1,0,0,0,-0.995402,0.765596,7.4215,0,0,0,7021.46,0.0710699,98.7,257.7,273.28,94.878,0
66.2,-1629.73,-6765.35,987.412,1,0,0,0,-0.995215,0.766373,7.42138,0,0,0,7021.57,0.0711763,98.7,257.7,273.288,94.8829,0
66.3,-1629.93,-6765.2,988.897,1,0,0,0,-0.995028,0.767149,7.42127,0,0,0,7021.68,0.0712828,98.7,257.7,273.295,94.8878,0
66.4,-1630.13,-6765.04,990.381,1,0,0,0,-0.994841,0.767926,7.42116,0,0,0,7021.79,0.0713892,98.7,257.7,273.302,94.8927,0
66.5,-1630.33,-6764.89,991.865,1,0,0,0,-0.994654,0.768702,7.42104,0,0,0,7021.89,0.0714956,98.7,257.7,273.31,94.8976,0
66.6,-1630.53,-6764.74,993.349,1,0,0,0,-0.994467,0.769479,7.42093,0,0,0,7022,0.071602,98.7,257.7,273.317,94.9026,0
66.7,-1630.72,-6764.58,994.833,1,0,0,0,-0.99428,0.770255,7.42082,0,0,0,7022.11,0.0717084,98.7,257.7,273.324,94.9075,0
66.8,-1630.92,-6764.43,996.318,1,0,0,0,-0.994093,0.771032,7.4207,0,0,0,7022.22,0.0718148,98.7,257.7,273.332,94.9124,0
66.9,-1631.12,-6764.27,997.802,1,0,0,0,-0.993905,0.771808,7.42059,0,0,0,7022.32,0.0719212,98.7,257.7,273.339,94.9174,0
67,-1631.32,-6764.12,999.286,1,0,0,0,-0.993718,0.772584,7.42047,0,0,0,7022.43,0.0720276,98.7,257.7,273.346,94.9223,0
67.1,-1631.52,-6763.96,1000.77,1,0,0,0,-0.993531,0.77336,7.42036,0,0,0,7022.54,0.072134,98.7,257.7,273.353,94.9272,0
67.2,-1631.72,-6763.81,1002.25,1,0,0,0,-0.993344,0.774137,7.42024,0,0,0,7022.65,0.0722404,98.7,257.7,273.361,94.9322,0
